,ID1,AB_Flow,BA_Flow,Tot_Flow
684,1307,1055.60677,915.7802,1971.38697
685,1309,4.238289,0,4.238289
686,1311,5631.38962,991.572937,6622.96256
687,1314,168.816406,218.543816,387.360222
688,1315,244.871374,836.09136,1080.96273
689,1317,6837.61385,4194.38999,11032.0038
690,1321,6822.20207,1643.76688,8465.96895
691,1326,7907.09717,2722.87535,10629.9725
692,1335,934.371714,2765.56603,3699.93774
693,1352,6986.7296,1902.62292,8889.35251
694,1356,6183.47323,3010.11471,9193.58795
695,1361,796.121392,493.157067,1289.27846
696,1364,3829.99178,5121.74119,8951.73297
697,1370,1812.3664,128.206013,1940.57242
698,1373,6476.35345,2600.30061,9076.65407
699,1374,468.263626,1035.20045,1503.46407
700,1376,5298.58368,847.534373,6146.11805
701,1377,265.369545,597.902813,863.272358
702,1382,7193.01732,2349.36192,9542.37924
703,1383,4.238289,0,4.238289
704,1390,4589.12107,1633.76864,6222.88971
705,1391,637.426184,933.682851,1571.10904
706,1394,420.628336,812.120576,1232.74891
707,1395,18.624956,12.676926,31.301882
708,1399,6736.72583,1252.1319,7988.85774
709,1419,695.672933,5022.98942,5718.66235
710,1424,6648.33802,2907.33833,9555.67636
711,1429,926.380642,5245.58255,6171.96319
712,1430,2394.5205,2011.52595,4406.04645
713,1436,7157.3923,2758.3005,9915.6928
714,1438,625.359434,4483.71113,5109.07056
715,1439,5386.92179,1667.91287,7054.83465
716,1440,1860.49679,5590.67773,7451.17452
717,1441,1976.94909,4723.35533,6700.30442
718,1443,710.205587,4916.49997,5626.70556
719,1444,2551.3988,578.360701,3129.7595
720,1445,637.153317,5436.49971,6073.65303
721,1450,6373.86863,1787.05257,8160.92119
722,1451,2909.29174,4438.47185,7347.76359
723,1453,3785.57436,4006.10956,7791.68392
724,1457,4539.22721,3103.58614,7642.81336
725,1459,3719.89735,155.205183,3875.10254
726,1460,5279.69422,820.226507,6099.92072
727,1461,2830.31021,4574.83491,7405.14511
728,1462,6084.11007,2465.71785,8549.82791
729,1464,672.322071,4825.07793,5497.4
730,1466,956.541608,142.434722,1098.97633
731,1467,958.142261,177.446842,1135.5891
732,1469,4035.5467,1943.09796,5978.64466
733,1471,8998.48253,4654.48422,13652.9667
734,1474,5511.41664,2473.8738,7985.29044
735,1476,7136.13049,1340.01532,8476.14581
736,1477,5761.43356,4037.10359,9798.53715
737,1479,4493.17424,1345.23187,5838.40611
738,1480,3432.16293,5371.76222,8803.92516
739,1481,3097.14676,4681.85476,7779.00152
740,1482,4265.88489,5445.22146,9711.10635
741,1485,12596.6747,6357.55401,18954.2287
742,1486,2469.06422,4933.86742,7402.93164
743,1492,4897.94171,5146.64984,10044.5916
744,1495,4942.93044,4245.97483,9188.90527
745,1498,2704.97972,1455.28151,4160.26122
746,1499,118.684923,670.166361,788.851284
747,1500,5824.08289,4253.34894,10077.4318
748,1501,1078.14923,365.27047,1443.4197
749,1502,4999.74462,2842.14009,7841.88471
750,1503,5669.40793,805.654078,6475.06201
751,1505,6585.62933,3131.63163,9717.26096
752,1507,5569.62904,3464.5405,9034.16953
753,1512,4323.15261,677.791785,5000.94439
754,1517,1320.72323,1295.67507,2616.3983
755,1518,5742.12165,1868.11704,7610.23869
756,1519,2531.71985,1163.48731,3695.20715
757,1520,4067.54675,2412.2156,6479.76235
758,1521,138.048924,354.758745,492.807669
759,1522,6.858239,558.305103,565.163342
760,1523,73.149571,1412.00572,1485.15529
761,1527,532.478856,1431.61649,1964.09535
762,1528,0,0,0
763,1534,1122.48472,214.462857,1336.94758
764,1535,1256.10561,54.694904,1310.80052
765,1536,1096.15634,250.162126,1346.31847
766,1537,7112.52642,1731.06174,8843.58816
767,1538,1973.35769,325.651586,2299.00927
768,1539,101.11425,569.061122,670.175372
769,1542,383.622974,574.095119,957.718093
770,1544,1033.9208,227.118669,1261.03947
771,1546,956.541608,142.434722,1098.97633
772,1552,375.133356,288.27362,663.406976
773,1553,483.473265,628.958624,1112.43189
774,1554,2956.78658,3548.98939,6505.77598
775,1555,0,1076.73826,1076.73826
776,1556,1140.92579,134.916428,1275.84222
777,1558,1351.12166,626.987164,1978.10882
778,1559,55.39569,384.155461,439.551151
779,1562,2385.53726,1106.61919,3492.15645
780,1563,5242.79062,4697.96401,9940.75463
781,1564,939.915695,1662.47228,2602.38798
782,1567,74.610868,934.518981,1009.12985
783,1575,692.36695,210.585135,902.952085
784,1576,37.83773,400.106613,437.944343
785,1577,6700.0403,3529.35656,10229.3969
786,1578,666.683154,825.603394,1492.28655
787,1582,4168.83698,1814.9122,5983.74918
788,1583,147.832784,1310.77447,1458.60725
789,1585,459.732398,1164.40849,1624.14089
790,1586,351.475456,5.936889,357.412345
791,1587,845.254668,226.938905,1072.19357
792,1594,459.939185,687.940763,1147.87995
793,1595,5092.88797,1419.81591,6512.70387
794,1596,1048.32407,119.799649,1168.12372
795,1598,7526.40429,896.328171,8422.73246
796,1599,1927.14537,328.524855,2255.67023
797,1600,4241.33045,4278.70213,8520.03258
798,1604,252.16178,2061.16481,2313.32659
799,1605,1415.45993,325.391643,1740.85158
800,1606,3810.27879,3306.68111,7116.9599
801,1607,2823.66464,2125.44787,4949.11251
802,1608,557.276589,1311.26774,1868.54433
803,1609,243.365661,83.868238,327.233899
804,1610,2397.84867,249.188176,2647.03685
805,1611,747.013256,299.038553,1046.05181
806,1612,6945.23253,639.986578,7585.21911
807,1613,5795.48699,2245.64652,8041.13351
808,1614,1449.47277,695.608829,2145.0816
809,1615,5741.04408,1466.09551,7207.13959
810,1616,1142.48516,0,1142.48516
811,1617,446.063072,1667.75632,2113.81939
812,1618,5694.37727,3562.80405,9257.18132
813,1620,446.063072,1076.33411,1522.39718
814,1623,671.874141,115.905624,787.779765
815,1624,115.580809,161.352006,276.932815
816,1625,1927.14537,328.524855,2255.67023
817,1626,1260.18228,465.428286,1725.61057
818,1627,8428.92489,1806.50368,10235.4286
819,1628,71.319406,431.113376,502.432782
820,1630,0,1178.87194,1178.87194
821,1631,179.725972,1745.42022,1925.14619
822,1632,187.769283,1504.0176,1691.78688
823,1634,2984.18451,3118.72817,6102.91267
824,1635,449.365402,1694.68149,2144.04689
825,1636,747.013256,299.038553,1046.05181
826,1637,37.544905,214.765093,252.309998
827,1638,6705.32029,4478.96256,11184.2828
828,1639,114.072669,1162.90659,1276.97925
829,1640,1207.04174,320.607808,1527.64955
830,1642,192.746943,976.976927,1169.72387
831,1644,372.433761,1046.99407,1419.42783
832,1646,259.75053,2321.47487,2581.2254
833,1647,5662.94692,3774.30567,9437.25259
834,1650,1772.56099,409.281738,2181.84273
835,1651,5288.55953,1567.69343,6856.25296
836,1654,0.71581,264.547783,265.263593
837,1655,2279.83612,168.431381,2448.2675
838,1657,567.727569,21.422237,589.149806
839,1658,591.42221,0,591.42221
840,1659,1656.07703,649.514831,2305.59186
841,1660,2270.00765,900.932935,3170.94058
842,1662,2285.02615,726.644528,3011.67068
843,1663,6705.32029,4478.96256,11184.2828
844,1665,1121.49239,325.707471,1447.19986
845,1666,1050.81358,576.16952,1626.9831
846,1668,1623.76206,206.53034,1830.2924
847,1672,662.312009,523.293027,1185.60504
848,1677,2826.14145,168.431381,2994.57283
849,1678,1088.34946,36.670384,1125.01984
850,1679,254.806469,274.296026,529.102495
851,1680,1739.4488,3768.93285,5508.38165
852,1682,230.302151,1173.9752,1404.27735
853,1684,6013.11024,3089.03198,9102.14222
854,1686,4558.3908,869.142014,5427.53281
855,1687,952.592509,141.403394,1093.9959
856,1688,1291.09365,184.590443,1475.68409
857,1689,0.009018,1071.17765,1071.18667
858,1690,0.009018,598.538492,598.54751
859,1692,141.684939,377.505452,519.190391
860,1694,189.398396,83.764744,273.16314
861,1695,315.025364,1503.34785,1818.37321
862,1696,8101.4107,1071.05665,9172.46735
863,1698,92.80421,69.768609,162.572819
864,1699,1025.04007,61.185741,1086.22581
865,1700,77.633728,3.354085,80.987813
866,1701,1091.73896,391.30175,1483.04071
867,1705,391.050427,2022.67944,2413.72987
868,1707,564.116608,552.286469,1116.40308
869,1709,1918.36106,5288.31029,7206.67135
870,1710,5937.61161,309.503493,6247.1151
871,1711,2843.31326,205.092747,3048.406
872,1714,904.253671,561.998008,1466.25168
873,1715,187.769283,325.14566,512.914943
874,1716,669.180286,161.989342,831.169628
875,1718,101.952417,499.444825,601.397242
876,1719,631.961473,159.322318,791.283791
877,1721,681.223475,2085.8915,2767.11498
878,1722,536.450795,1719.14498,2255.59577
879,1728,5620.52498,1489.39287,7109.91785
880,1729,1214.50191,4018.3606,5232.86252
881,1737,3219.3681,2788.3033,6007.6714
882,1738,555.470579,159.322318,714.792897
883,1740,1886.27158,325.985542,2212.25712
884,1741,1281.77049,3880.44436,5162.21485
885,1742,1063.24527,885.638154,1948.88342
886,1743,4042.6446,3105.90144,7148.54604
887,1745,3871.59172,3148.12985,7019.72157
888,1746,6013.11024,3089.03198,9102.14222
889,1747,140.410307,414.173659,554.583966
890,1748,2964.95684,4777.5565,7742.51333
891,1749,367.430804,1299.87746,1667.30826
892,1750,4200.76039,5274.75847,9475.51886
893,1751,5883.62307,2920.8867,8804.50977
894,1752,2116.91762,4293.69244,6410.61006
895,1753,1166.47899,3237.96222,4404.44121
896,1754,1092.96454,5.817671,1098.78221
897,1755,629.688022,2399.53672,3029.22474
898,1756,727.699229,74.816518,802.515747
899,1765,977.003506,1020.67655,1997.68005
900,1774,4526.6147,3768.93285,8295.54755
901,1775,950.62776,1707.16727,2657.79503
902,1779,1224.57079,610.628965,1835.19976
903,1780,3173.49005,3920.38554,7093.87559
904,1786,1261.21045,6038.88359,7300.09404
905,1787,723.805187,2200.49722,2924.30241
906,1788,3124.12681,4556.43195,7680.55877
907,1790,4287.09093,2922.6531,7209.74403
908,1791,5256.36345,1842.3432,7098.70665
909,1792,2041.35601,1663.61581,3704.97182
910,1795,2218.76146,1359.24532,3578.00678
911,1796,324.58801,1420.63823,1745.22624
912,1797,5594.65184,3358.07556,8952.7274
913,1798,1028.45062,13.352251,1041.80288
914,1799,1003.84677,158.660197,1162.50697
915,1800,3942.19686,3443.79447,7385.99133
916,1801,4189.43836,3424.43042,7613.86878
917,1802,1091.33926,649.985577,1741.32484
918,1805,3364.88055,2773.67741,6138.55796
919,1806,1252.46284,210.354928,1462.81777
920,1809,185.738387,172.878149,358.616536
921,1810,42.924859,282.756576,325.681435
922,1811,2107.10286,718.32146,2825.42432
923,1813,591.241792,6892.11615,7483.35794
924,1816,328.745714,1794.96759,2123.71331
925,1817,224.659427,1038.65344,1263.31286
926,1818,144.220973,1909.74711,2053.96808
927,1819,7229.20843,3320.82383,10550.0323
928,1826,769.372691,1447.59416,2216.96685
929,1828,876.195563,4314.98958,5191.18514
930,1835,4954.96026,955.279755,5910.24001
931,1836,1234.16061,417.707379,1651.86799
932,1837,1234.16061,417.707379,1651.86799
933,1839,1738.54588,1305.72238,3044.26826
934,1842,5588.85042,3348.26439,8937.11481
935,1846,591.241792,7212.08779,7803.32958
936,1847,855.81503,38.978665,894.793695
937,1848,40.656746,245.516473,286.173219
938,1849,635.364528,4123.5934,4758.95793
939,1850,6100.76892,3774.30567,9875.07459
940,1854,780.780047,7089.21229,7869.99234
941,1855,1468.50212,2523.52372,3992.02584
942,1857,996.076361,763.453886,1759.53025
943,1858,649.737717,1177.01299,1826.75071
944,1859,1052.44419,725.440137,1777.88433
945,1862,531.774906,221.725164,753.50007
946,1865,737.55966,593.091473,1330.65113
947,1866,996.711489,422.048876,1418.76037
948,1868,9138.95553,3465.0448,12604.0003
949,1870,115.602183,1013.2151,1128.81728
950,1871,4321.29588,2575.70778,6897.00366
951,1872,980.365324,934.37013,1914.73545
952,1875,806.112122,1546.72511,2352.83723
953,1876,447.777504,640.030781,1087.80829
954,1877,388.180748,1266.20985,1654.3906
955,1878,592.700089,811.398508,1404.0986
956,1881,4134.91643,3089.19743,7224.11386
957,1883,810.421776,528.537447,1338.95922
958,1884,916.213869,477.389606,1393.60348
959,1885,215.732341,55.265885,270.998226
960,1886,896.471776,284.495138,1180.96691
961,1887,1010.37527,482.294165,1492.66943
962,1890,281.983558,453.365415,735.348973
963,1891,101.231805,143.250317,244.482122
964,1892,34.64224,231.83102,266.47326
965,1893,965.220768,415.861252,1381.08202
966,1894,358.130182,133.72731,491.857492
967,1895,49.184722,417.215966,466.400688
968,1896,5934.21421,4074.25458,10008.4688
969,1897,514.171646,298.294626,812.466272
970,1899,466.922296,341.555574,808.47787
971,1901,4356.86493,3199.35695,7556.22189
972,1902,666.630023,1175.32673,1841.95676
973,1903,550.29858,432.407939,982.706519
974,1904,9.609034,335.262206,344.87124
975,1905,1952.80876,766.43608,2719.24484
976,1906,655.531535,285.457142,940.988677
977,1907,1762.42696,1900.96508,3663.39204
978,1909,0.583348,764.302037,764.885385
979,1910,5453.91084,1116.62529,6570.53612
980,1911,236.028013,266.627629,502.655642
981,1912,750.650946,41.843555,792.494501
982,1913,887.369267,22.825595,910.194862
983,1914,313.02108,711.149063,1024.17014
984,1915,1193.04598,1919.15926,3112.20524
985,1917,1975.15596,794.216199,2769.37216
986,1918,251.859348,258.797827,510.657175
987,1919,853.748909,1003.93851,1857.68742
988,1920,3032.18102,3533.98652,6566.16754
989,1922,351.505427,307.534469,659.039896
990,1925,4085.82582,3711.53814,7797.36396
991,1928,0.583348,993.816976,994.400324
992,1931,524.044696,2022.83716,2546.88186
993,1933,535.854844,1660.27351,2196.12835
994,1935,0.583348,993.816976,994.400324
995,1936,4593.6807,4790.81292,9384.49361
996,1937,1152.74148,5092.96019,6245.70167
997,1938,8.739467,1065.52357,1074.26303
998,1939,45.818567,272.500985,318.319552
999,1940,84.372917,1402.41603,1486.78895
1000,1941,2540.12907,3322.46494,5862.594
1001,1942,968.979971,5228.03312,6197.01309
1002,1943,3652.74146,3488.83082,7141.57228
1003,1944,2606.22419,2353.44032,4959.66451
1004,1947,60.538389,21.256162,81.794551
1005,1950,4800.6203,4415.75556,9216.37587
1006,1955,7116.0932,1133.22124,8249.31444
1007,1956,1382.26301,3997.87252,5380.13553
1008,1957,918.075393,67.805426,985.880819
1009,1958,2398.02774,4137.88675,6535.91449
1010,1961,2886.94919,5746.52237,8633.47156
1011,1964,2634.07091,3330.04917,5964.12008
1012,1965,1484.45784,630.178511,2114.63635
1013,1966,4034.04638,1310.06569,5344.11207
1014,1967,2194.03443,727.129856,2921.16429
1015,1968,2690.01427,2017.88093,4707.8952
1016,1972,962.324888,1067.43396,2029.75884
1017,1973,3298.05558,2413.76334,5711.81892
1018,1976,1082.78144,2262.73948,3345.52092
1019,1978,0,23.200761,23.200761
1020,1984,594.366576,0,594.366576
1021,1985,378.449931,233.800996,612.250927
1022,1986,443.327125,347.032245,790.35937
1023,1987,523.042557,637.911258,1160.95381
1024,1993,2617.00552,394.614588,3011.62011
1025,1994,1118.6947,577.690713,1696.38542
1026,1996,1107.92176,811.827432,1919.74919
1027,1997,836.796737,610.142911,1446.93965
1028,1998,4989.98237,1471.23044,6461.2128
1029,2001,1.236941,112.861239,114.09818
1030,2002,869.298276,233.842206,1103.14048
1031,2005,2178.62397,4089.05947,6267.68344
1032,2006,988.663845,357.993916,1346.65776
1033,2013,1699.97641,4520.18426,6220.16067
1034,2014,1138.55516,491.966919,1630.52208
1035,2015,1700.77031,4596.46905,6297.23936
1036,2016,1007.97406,266.456482,1274.43054
1037,2019,6377.04122,4072.17696,10449.2182
1038,2020,1516.53218,4591.81491,6108.34709
1039,2024,1031.8639,47.991732,1079.85563
1040,2026,896.501751,3800.25971,4696.76146
1041,2027,530.139297,122.61275,652.752047
1042,2028,703.256944,4334.37197,5037.62891
1043,2029,5109.07994,4068.71422,9177.79416
1044,2030,1350.7681,6367.87962,7718.64772
1045,2031,6349.08951,4499.3828,10848.4723
1046,2032,1406.62015,4535.0034,5941.62355
1047,2033,2077.09762,504.145296,2581.24292
1048,2034,6055.9046,1218.43257,7274.33717
1049,2035,1129.21656,4916.24299,6045.45954
1050,2036,1003.52799,6210.39042,7213.91842
1051,2037,128.038627,104.160674,232.199301
1052,2038,1270.96797,5879.34966,7150.31762
1053,2039,1020.19397,5914.84323,6935.03719
1054,2040,271.620738,2053.83406,2325.45479
1055,2041,866.724276,7010.47086,7877.19514
1056,2042,3028.46829,6551.34436,9579.81265
1057,2045,2157.64346,1492.81688,3650.46034
1058,2048,1335.35174,5000.92318,6336.27492
1059,2050,4800.6203,3020.48769,7821.10799
1060,2052,4768.29618,5557.35748,10325.6537
1061,2053,2821.40535,5900.5548,8721.96015
1062,2054,5088.18808,5146.93206,10235.1201
1063,2057,4274.66882,6494.07736,10768.7462
1064,2058,2218.56239,3776.98576,5995.54815
1065,2059,1842.06141,794.470105,2636.53152
1066,2061,3599.25244,5298.90677,8898.15921
1067,2062,778.544666,890.22457,1668.76924
1068,2063,2401.76871,5184.15341,7585.92212
1069,2064,2562.03144,5142.1141,7704.14553
1070,2065,3297.50335,4885.47779,8182.98114
1071,2066,958.072164,782.33992,1740.41208
1072,2067,1287.66186,4242.53366,5530.19552
1073,2068,3190.87754,3193.67942,6384.55697
1074,2069,915.839399,4250.0344,5165.87379
1075,2073,31.664982,1105.75195,1137.41693
1076,2075,3514.99224,5753.0347,9268.02694
1077,2077,1737.67506,7187.30848,8924.98353
1078,2080,856.761859,1455.1896,2311.95146
1079,2081,1093.01959,1.037613,1094.05721
1080,2082,0,942.448361,942.448361
1081,2083,5897.56388,3080.1951,8977.75898
1082,2084,1087.5803,451.572423,1539.15272
1083,2085,3225.66698,6157.86893,9383.53591
1084,2087,2613.03269,7224.85928,9837.89197
1085,2092,8283.8295,1390.70958,9674.53907
1086,2093,509.20749,3741.96619,4251.17368
1087,2098,1312.57385,1943.161,3255.73485
1088,2102,3820.24021,2182.01052,6002.25073
1089,2103,2890.65936,3272.78444,6163.4438
1090,2107,1633.32476,6664.52587,8297.85063
1091,2108,551.594204,306.684538,858.278742
1092,2109,3573.80485,2843.92276,6417.72761
1093,2110,1951.60681,43.566044,1995.17286
1094,2111,595.62553,563.738213,1159.36374
1095,2115,6200.6243,4077.65262,10278.2769
1096,2116,6136.09509,978.287057,7114.38215
1097,2117,3065.30966,1717.28666,4782.59632
1098,2118,3711.31481,2084.84147,5796.15627
1099,2119,990.347726,667.326143,1657.67387
1100,2120,7003.09769,2165.86343,9168.96111
1101,2123,206.543843,896.554394,1103.09824
1102,2124,235.222674,85.689055,320.911729
1103,2125,1811.9007,502.574791,2314.47549
1104,2126,0,140.485414,140.485414
1105,2128,0.460323,298.013271,298.473594
1106,2131,2215.56019,1619.45699,3835.01718
1107,2132,2167.97014,1278.1703,3446.14043
1108,2133,539.089904,1297.9899,1837.07981
1109,2134,1262.18616,625.935571,1888.12173
1110,2135,3037.9623,2471.8328,5509.7951
1111,2136,1034.60905,3491.11828,4525.72733
1112,2137,423.957349,383.305912,807.263261
1113,2141,727.097413,954.146938,1681.24435
1114,2142,0,98.148861,98.148861
1115,2143,529.129718,456.357821,985.487539
1116,2144,21.577509,404.571743,426.149252
1117,2145,5100.16153,2168.24467,7268.4062
1118,2146,484.141306,1182.79204,1666.93335
1119,2147,907.580332,2603.03445,3510.61479
1120,2148,4528.91097,1054.26539,5583.17636
